OBJECT_TYPE,POSITION_X,POSITION_Y,HOME/WORK/SHOP_GRID,PATH_TO_WORK_PLACE,IS_CITIZEN/IS_MOVING,FIND_TIMER,FIND_INTERVAL,PATIENCE,STATUS,LIFE_TIEMR,LIFE_INTERVAL,SPEED,WALK_PATH,NEXT/START/DEST/PRE_GRID,TAGS,SHOP_TIMER,SHOP_INTERVAL,SHOP_NEED,MONEY,MAXPATIENCE
6,-675.000000,-25.000000,-14/-1/17/-13/N/N/,-14/-1/-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/17/-13/,8,8.199984,9.603559,7,5,0.000000,11.049122,85.143265,-13/-1/-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/17/-13/,-13/-1/17/-13/-14/-1/,N,17.741104,64.099884,1,29,8
6,-225.000000,75.000000,-5/1/-7/1/N/N/,-5/1/-5/0/-6/0/-7/0/-7/1/,8,7.336016,19.448214,9,1,8.199984,8.784317,79.748138,N,-5/1/-5/1/-5/1/,N,23.255325,68.442734,0,3431,9
6,-25.000000,-525.000000,-10/-11/8/-1/N/N/,-10/-11/-10/-12/-9/-12/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/8/-1/,8,8.199984,22.996271,10,5,0.000000,6.767549,84.755310,-1/-10/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/8/-1/,-1/-10/8/-1/-1/-11/,N,56.471371,72.690536,0,728,10
6,-225.000000,-25.000000,-4/1/-5/-1/N/N/,-4/1/-4/0/-5/0/-5/-1/,8,3.407376,8.047606,5,2,1.571424,7.156566,99.580833,N,-5/-1/-5/-1/-5/-1/,N,44.223465,77.908386,1,52,5
6,-175.000000,25.000000,-5/1/-2/1/N/N/,-5/1/-5/0/-4/0/-3/0/-2/0/-2/1/,8,2.518480,22.975599,9,5,0.000000,3.191323,80.811958,-5/0/-5/1/,-5/0/-5/1/-4/0/,N,8.991344,21.805182,0,46,9
6,925.000000,-325.000000,-7/1/17/-22/N/N/,-7/1/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/18/-14/18/-15/18/-16/18/-17/18/-18/18/-19/18/-20/18/-21/18/-22/17/-22/,8,6.601728,17.292728,10,5,0.000000,4.052095,94.074097,18/-6/18/-5/17/-5/16/-5/15/-5/14/-5/14/-4/13/-4/12/-4/11/-4/11/-3/11/-2/11/-1/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-7/1/,18/-6/-7/1/18/-7/,N,32.927887,41.085411,0,22,10
6,525.000000,125.000000,-10/-11/10/-1/N/N/,-10/-11/-10/-12/-9/-12/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/-1/-4/-1/-3/-1/-2/-1/-1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/-1/,8,9.968512,15.639686,10,5,0.000000,4.116832,98.277550,10/1/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-11/-3/-11/-4/-11/-5/-11/-6/-11/-7/-11/-8/-11/-9/-11/-10/-11/-11/-10/-11/,10/1/-10/-11/10/2/,N,7.336016,62.935059,0,1105,10
6,-575.000000,-125.000000,-7/1/-12/-3/-12/-3/,-7/1/-7/0/-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-11/-3/-12/-3/,8,2.518480,15.093966,7,3,2.518480,8.234062,53.570709,N,-12/-3/-12/-3/-12/-3/,N,3.407376,37.867317,0,51,7
6,-275.000000,75.000000,-5/1/-6/1/N/N/,-5/1/-5/0/-6/0/-6/1/,8,1.571424,12.898638,7,2,6.601728,6.728736,89.881027,N,-6/1/-6/1/-6/1/,N,11.003952,24.754631,1,50,7
6,-25.000000,-675.000000,-2/-14/0/-11/N/N/,-2/-14/-2/-13/-1/-13/-1/-12/-1/-11/0/-11/,8,8.991344,21.883957,6,5,0.000000,3.926350,73.140793,-2/-14/,-2/-14/-2/-14/-1/-14/,N,10.724512,57.407005,0,72,6
6,-575.000000,175.000000,-6/7/-21/5/N/N/,-6/7/-7/7/-7/6/-7/5/-7/4/-7/3/-8/3/-9/3/-10/3/-11/3/-12/3/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-19/3/-20/3/-21/3/-21/4/-21/5/,8,3.407376,14.812480,10,5,0.000000,7.025774,97.878632,-11/3/-10/3/-9/3/-8/3/-7/3/-7/4/-7/5/-7/6/-7/7/-6/7/,-11/3/-6/7/-12/3/,N,20.944447,67.180443,0,25,10
6,825.000000,-175.000000,0/5/16/-4/N/N/,0/5/-1/5/-1/4/-1/3/-1/2/-1/1/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/12/-3/13/-3/14/-3/15/-3/16/-3/16/-4/,8,10.724512,18.780109,6,2,2.518480,6.764402,73.525406,N,16/-4/16/-4/16/-4/,N,11.509823,58.406616,1,848,6
6,-75.000000,75.000000,-5/1/-2/1/N/N/,-5/1/-5/0/-4/0/-3/0/-2/0/-2/1/,8,6.601728,19.143490,6,2,5.092416,7.695343,79.365829,N,-2/1/-2/1/-2/1/,N,0.799088,73.220261,1,3529,6
6,-125.000000,75.000000,-5/1/-3/1/N/N/,-5/1/-5/0/-4/0/-3/0/-3/1/,8,13.301840,14.593307,8,2,5.911536,7.566050,89.601395,N,-3/1/-3/1/-3/1/,N,4.089904,68.258957,1,3818,8
6,-625.000000,-275.000000,-14/-4/14/-23/N/N/,-14/-4/-13/-4/-13/-5/-13/-6/-13/-7/-13/-8/-13/-9/-13/-10/-13/-11/-12/-11/-12/-12/-12/-13/-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/14/-23/,8,15.152161,22.473238,6,5,0.000000,11.016538,84.763557,-13/-5/-13/-4/-14/-4/,-13/-5/-14/-4/-13/-6/,N,53.907688,55.820854,0,51,6
6,-475.000000,-125.000000,-6/1/-10/-3/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-11/0/-11/-1/-11/-2/-11/-3/-10/-3/,8,3.407376,6.551431,5,2,0.799088,6.983979,92.137268,N,-10/-3/-10/-3/-10/-3/,N,8.135103,30.205467,1,232,5
6,125.000000,575.000000,-8/5/2/10/N/N/,-8/5/-7/5/-7/4/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/2/10/,8,3.407376,13.190090,5,5,0.000000,3.860158,97.294968,2/10/,2/10/2/10/2/11/,N,16.014353,63.645077,1,54,5
6,-125.000000,75.000000,-5/1/-3/1/N/N/,-5/1/-5/0/-4/0/-3/0/-3/1/,8,8.199984,11.897147,6,5,0.000000,6.568333,90.621384,-3/0/-4/0/-5/0/-5/1/,-3/0/-5/1/-3/1/,N,7.336016,56.906712,0,4029,6
6,-225.000000,75.000000,-5/1/-7/1/N/N/,-5/1/-5/0/-6/0/-7/0/-7/1/,8,4.283184,14.379821,6,1,2.518480,4.611151,77.999207,N,-5/1/-5/1/-5/1/,N,38.051357,68.714539,0,7440,6
6,-825.000000,175.000000,-18/4/-8/2/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-12/3/-11/3/-10/3/-9/3/-8/3/-8/2/,8,4.283184,8.772222,10,5,0.000000,6.518792,64.468628,-18/3/-18/4/,-18/3/-18/4/-17/3/,N,51.167809,52.801422,1,41,10
6,25.000000,575.000000,0/5/1/10/N/N/,0/5/0/6/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/1/10/,8,8.199984,16.973909,9,5,0.000000,4.845352,80.175575,1/11/1/10/,1/11/1/10/0/11/,N,16.014353,25.429428,1,34,10
6,-225.000000,75.000000,-5/1/-4/1/N/N/,-5/1/-5/0/-4/0/-4/1/,8,5.092416,7.737685,10,1,4.283184,8.351612,57.846420,N,-5/1/-5/1/-5/1/,N,17.741104,26.785967,0,17,10
6,975.000000,-375.000000,-18/4/17/-13/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/17/-13/,8,0.000000,6.577984,9,5,0.000000,11.753977,53.175632,19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/17/-13/,19/-9/17/-13/19/-8/,N,17.741104,49.249153,1,28,10
6,-475.000000,-25.000000,-6/1/-10/-1/N/N/,-6/1/-6/0/-7/0/-8/0/-9/0/-10/0/-10/-1/,8,12.459488,18.773113,9,5,0.000000,5.522951,68.786438,-10/0/-9/0/-8/0/-7/0/-6/0/-6/1/,-10/0/-6/1/-10/-1/,N,70.174393,73.580780,0,25,9
6,325.000000,325.000000,0/5/6/6/6/6/,0/5/0/6/0/7/1/7/2/7/3/7/4/7/5/7/6/7/6/6/,8,9.968512,10.396262,7,3,0.000000,3.420924,68.468872,N,6/6/6/6/6/6/,N,0.000000,17.100281,0,10,7
6,-375.000000,75.000000,-5/1/-8/1/N/N/,-5/1/-5/0/-6/0/-7/0/-8/0/-8/1/,8,8.199984,18.999779,8,2,1.571424,9.637211,86.764053,N,-8/1/-8/1/-8/1/,N,4.978800,29.834705,1,76,8
6,-375.000000,25.000000,-5/1/-8/1/N/N/,-5/1/-5/0/-6/0/-7/0/-8/0/-8/1/,8,0.000000,8.701968,6,5,0.000000,11.364942,88.955414,-8/1/,-8/1/-8/1/-8/0/,N,8.199984,26.505854,1,14,6
6,975.000000,-525.000000,6/6/17/-13/N/N/,6/6/7/6/8/6/8/5/8/4/9/4/9/3/9/2/9/1/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/17/-13/,8,13.301840,15.876854,7,5,0.000000,8.536468,84.407570,19/-12/19/-13/18/-13/17/-13/,19/-12/17/-13/19/-11/,N,36.720989,39.744572,1,24,7
6,-125.000000,75.000000,-5/1/-3/1/N/N/,-5/1/-5/0/-4/0/-3/0/-3/1/,8,8.991344,10.306253,6,5,0.000000,3.293208,51.926125,-3/0/-4/0/-5/0/-5/1/,-3/0/-5/1/-3/1/,N,4.283184,83.405807,0,10700,6
6,-225.000000,75.000000,-5/1/0/-1/N/N/,-5/1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/0/-1/,8,10.724512,18.788242,6,1,0.000000,8.835350,53.776646,N,-5/1/-5/1/-5/1/,N,54.602001,60.414268,0,80,6
6,-25.000000,125.000000,-8/1/-2/5/N/N/,-8/1/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/-1/5/-2/5/,8,9.968512,17.932106,5,5,0.000000,6.717261,52.875160,-1/1/-1/0/-2/0/-3/0/-4/0/-5/0/-6/0/-7/0/-8/0/-8/1/,-1/1/-8/1/-1/2/,N,25.108173,38.401146,1,18,5
6,-525.000000,25.000000,-8/1/-6/2/N/N/,-8/1/-8/0/-9/0/-10/0/-11/0/-11/1/-11/2/-11/3/-10/3/-9/3/-8/3/-7/3/-6/3/-6/2/,8,0.000000,23.833929,9,5,0.000000,5.422215,88.312241,-11/1/-11/2/-11/3/-10/3/-9/3/-8/3/-7/3/-6/3/-6/2/,-11/1/-6/2/-11/0/,N,36.720989,45.945141,0,525,9
6,-875.000000,225.000000,-18/4/17/-13/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-13/2/-12/2/-12/1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/17/-13/,8,0.799088,22.502916,9,1,0.799088,4.281645,96.978287,N,-18/4/-18/4/-18/4/,N,43.351128,75.394455,1,59,9
6,275.000000,325.000000,0/5/5/6/N/N/,0/5/0/6/0/7/1/7/2/7/3/7/4/7/5/7/5/6/,8,7.336016,9.718084,7,5,0.000000,9.987073,85.226349,5/7/4/7/3/7/2/7/1/7/0/7/0/6/0/5/,5/7/0/5/5/6/,N,51.983238,79.428879,1,50,7
6,25.000000,-25.000000,-5/1/0/-1/N/N/,-5/1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/0/-1/,8,6.601728,19.371670,6,2,2.518480,8.443436,72.917747,N,0/-1/0/-1/0/-1/,N,0.000000,26.462669,1,63,7
6,-325.000000,75.000000,-5/1/-7/1/-7/1/,-5/1/-5/0/-6/0/-7/0/-7/1/,8,0.000000,7.631759,7,3,1.571424,4.388331,64.058098,N,-7/1/-7/1/-7/1/,N,2.518480,75.438278,0,8741,7
6,-875.000000,225.000000,-18/4/6/10/N/N/,-18/4/-18/3/-17/3/-16/3/-15/3/-14/3/-13/3/-12/3/-11/3/-10/3/-9/3/-8/3/-7/3/-6/3/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/3/11/4/11/5/11/6/11/6/10/,8,3.407376,10.694545,9,1,5.092416,7.320322,92.118584,N,-18/4/-18/4/-18/4/,N,3.407376,72.421600,1,48,10
6,-375.000000,75.000000,-8/1/-2/5/N/N/,-8/1/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/-1/5/-2/5/,8,6.601728,12.555067,10,1,4.283184,6.269926,96.815048,N,-8/1/-8/1/-8/1/,N,36.190365,38.760956,1,14,10
6,75.000000,375.000000,0/5/3/8/N/N/,0/5/0/6/0/7/1/7/2/7/3/7/3/8/,8,0.000000,9.063148,9,5,0.000000,4.008705,97.949005,2/7/3/7/3/8/,2/7/3/8/1/7/,N,45.401772,65.277191,1,38,9
6,-325.000000,75.000000,-5/1/-7/1/N/N/,-5/1/-5/0/-6/0/-7/0/-7/1/,8,4.283184,12.043972,5,5,0.000000,6.838546,99.800110,-7/0/-6/0/-5/0/-5/1/,-7/0/-5/1/-7/1/,N,8.991344,68.325172,0,5046,5
6,-75.000000,75.000000,-2/1/2/-1/N/N/,-2/1/-2/0/-1/0/0/0/1/0/2/0/2/-1/,8,8.199984,8.522004,8,1,7.336016,11.068692,67.950874,N,-2/1/-2/1/-2/1/,N,28.141102,37.550598,0,2474,8
6,-125.000000,25.000000,-5/1/0/-1/N/N/,-5/1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/0/-1/,8,6.601728,17.966969,6,5,0.000000,6.690124,69.181923,-2/0/-1/0/0/0/0/-1/,-2/0/0/-1/-3/0/,N,1.571424,18.260424,1,45,8
6,-325.000000,75.000000,-7/1/17/-13/N/N/,-7/1/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/11/-1/11/-2/11/-3/11/-4/12/-4/13/-4/14/-4/14/-5/15/-5/16/-5/17/-5/18/-5/18/-6/18/-7/18/-8/19/-8/19/-9/19/-10/19/-11/19/-12/19/-13/18/-13/17/-13/,8,14.315935,15.645333,5,1,2.518480,3.994665,62.593132,N,-7/1/-7/1/-7/1/,N,8.199984,50.422459,1,70,5
6,-175.000000,25.000000,-8/1/-2/5/N/N/,-8/1/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/-1/5/-2/5/,8,2.518480,11.723643,5,5,0.000000,4.597202,81.740509,-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/-1/5/-2/5/,-3/0/-2/5/-4/0/,N,26.154636,32.354080,1,39,6
6,25.000000,275.000000,0/5/6/6/N/N/,0/5/0/6/0/7/1/7/2/7/3/7/4/7/5/7/6/7/6/6/,8,8.991344,12.001934,7,1,6.601728,7.460635,89.819481,N,0/5/0/5/0/5/,N,23.255325,53.894619,0,130,7
6,-325.000000,225.000000,-8/5/2/10/N/N/,-8/5/-7/5/-7/4/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/2/10/,8,23.255325,23.321390,8,5,0.000000,11.239586,82.936729,-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/2/10/,-6/4/2/10/-7/4/,N,48.414635,72.102493,0,230,8
6,-225.000000,75.000000,-5/1/-6/1/-5/1/,-5/1/-5/0/-6/0/-6/1/,8,5.092416,8.054225,7,3,4.283184,8.032385,90.110901,N,-5/1/-5/1/-5/1/,N,5.092416,54.790771,0,1925,7
6,-375.000000,75.000000,-8/1/-2/5/N/N/,-8/1/-8/0/-7/0/-6/0/-5/0/-4/0/-3/0/-2/0/-1/0/-1/1/-1/2/-1/3/-1/4/-1/5/-2/5/,8,9.968512,13.146181,4,1,8.199984,9.154343,85.406113,N,-8/1/-8/1/-8/1/,N,33.594139,40.579338,1,38,5
6,-225.000000,75.000000,-5/1/0/-1/N/N/,-5/1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/0/-1/,8,9.968512,18.826128,8,1,4.283184,6.788787,97.496063,N,-5/1/-5/1/-5/1/,N,56.469360,74.149971,0,3767,8
6,-275.000000,375.000000,-6/7/-21/5/N/N/,-6/7/-7/7/-7/6/-7/5/-7/4/-7/3/-8/3/-9/3/-10/3/-11/3/-12/3/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-19/3/-20/3/-21/3/-21/4/-21/5/,8,16.931520,22.293718,7,1,4.283184,5.816432,59.906055,N,-6/7/-6/7/-6/7/,N,10.724512,77.374664,1,42,7
6,375.000000,-425.000000,-8/-13/10/-12/N/N/,-8/-13/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/0/-10/1/-10/2/-10/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-9/10/-10/10/-11/10/-12/,8,0.799088,7.699734,9,5,0.000000,6.887444,85.015129,7/-8/8/-8/9/-8/10/-8/10/-9/10/-10/10/-11/10/-12/,7/-8/10/-12/7/-9/,N,16.014353,43.677700,1,265,9
6,-225.000000,-975.000000,-14/-4/15/-23/N/N/,-14/-4/-13/-4/-13/-5/-13/-6/-13/-7/-13/-8/-13/-9/-13/-10/-13/-11/-12/-11/-12/-12/-12/-13/-12/-14/-11/-14/-11/-15/-10/-15/-10/-16/-10/-17/-9/-17/-9/-18/-8/-18/-8/-19/-7/-19/-6/-19/-6/-20/-5/-20/-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/15/-23/,8,11.620672,14.369267,8,5,0.000000,9.226276,74.168320,-5/-21/-4/-21/-4/-22/-3/-22/-2/-22/-1/-22/-1/-23/-1/-24/0/-24/1/-24/2/-24/3/-24/4/-24/5/-24/6/-24/7/-24/8/-24/9/-24/10/-24/11/-24/12/-24/13/-24/14/-24/15/-24/15/-23/,-5/-21/15/-23/-5/-20/,N,14.315935,40.545010,1,45,9
6,-175.000000,-625.000000,-4/-13/0/-7/N/N/,-4/-13/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/-1/-9/-1/-8/-1/-7/0/-7/,8,8.199984,19.022297,6,1,1.571424,4.533395,88.206894,N,-4/-13/-4/-13/-4/-13/,N,19.236591,68.356400,0,1959,6
6,-375.000000,75.000000,-8/1/-6/2/N/N/,-8/1/-8/0/-9/0/-10/0/-11/0/-11/1/-11/2/-11/3/-10/3/-9/3/-8/3/-7/3/-6/3/-6/2/,8,4.283184,6.708544,8,1,3.407376,3.467755,54.265705,N,-8/1/-8/1/-8/1/,N,13.301840,50.714207,1,65,8
6,-325.000000,275.000000,-8/5/2/10/N/N/,-8/5/-7/5/-7/4/-6/4/-5/4/-4/4/-4/3/-3/3/-2/3/-1/3/-1/4/-1/5/-1/6/-1/7/-1/8/-1/9/-1/10/-1/11/0/11/1/11/2/11/2/10/,8,0.799088,19.332859,9,5,0.000000,6.492300,92.696701,-8/5/,-8/5/-8/5/-7/5/,N,69.096405,77.339378,0,142,9
6,-75.000000,75.000000,-5/1/-2/1/-2/1/,-5/1/-5/0/-4/0/-3/0/-2/0/-2/1/,8,3.407376,13.188646,8,3,0.000000,5.116449,87.155106,N,-2/1/-2/1/-2/1/,N,0.799088,73.774521,0,46,8
6,-475.000000,175.000000,-8/1/-6/2/N/N/,-8/1/-8/0/-9/0/-10/0/-11/0/-11/1/-11/2/-11/3/-10/3/-9/3/-8/3/-7/3/-6/3/-6/2/,8,0.799088,7.349799,7,5,0.000000,3.315271,72.296410,-9/3/-8/3/-7/3/-6/3/-6/2/,-9/3/-6/2/-10/3/,N,35.734123,36.131844,0,635,7
6,-275.000000,375.000000,-6/7/-21/5/N/N/,-6/7/-7/7/-7/6/-7/5/-7/4/-7/3/-8/3/-9/3/-10/3/-11/3/-12/3/-13/3/-14/3/-15/3/-16/3/-17/3/-18/3/-19/3/-20/3/-21/3/-21/4/-21/5/,8,3.407376,7.177030,10,1,2.518480,3.737811,78.110535,N,-6/7/-6/7/-6/7/,N,28.141102,66.125351,0,26,10
6,575.000000,-525.000000,-8/-13/10/-12/11/-11/,-8/-13/-8/-12/-7/-12/-6/-12/-5/-12/-4/-12/-3/-12/-2/-12/-1/-12/-1/-11/-1/-10/0/-10/1/-10/2/-10/2/-9/3/-9/4/-9/5/-9/6/-9/7/-9/7/-8/8/-8/9/-8/10/-8/10/-9/10/-10/10/-11/10/-12/,8,17.741104,20.533009,7,3,7.336016,8.893173,62.278812,N,11/-11/11/-11/11/-11/,N,9.968512,37.478149,0,60,7
6,-225.000000,75.000000,-4/1/-5/-1/-5/1/,-4/1/-4/0/-5/0/-5/-1/,8,5.092416,6.456004,7,3,0.000000,4.195477,78.269577,N,-5/1/-5/1/-5/1/,N,2.518480,50.264835,0,11,7
6,75.000000,-425.000000,1/-16/5/-8/1/-9/,1/-16/0/-16/-1/-16/-1/-15/-1/-14/-1/-13/-1/-12/-1/-11/-1/-10/0/-10/1/-10/2/-10/2/-9/3/-9/4/-9/5/-9/5/-8/,8,0.799088,10.068354,10,3,3.407376,8.659214,95.776978,N,1/-9/1/-9/1/-9/,N,8.199984,43.542393,0,430,10
6,-225.000000,75.000000,-5/1/-8/1/N/N/,-5/1/-5/0/-6/0/-7/0/-8/0/-8/1/,8,5.092416,14.926350,9,1,4.283184,9.102709,60.241554,N,-5/1/-5/1/-5/1/,N,20.157391,50.186634,0,13,9
6,-175.000000,75.000000,-4/1/-9/1/N/N/,-4/1/-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-9/1/,8,6.601728,19.143385,6,5,0.000000,8.941019,95.080048,-4/0/-5/0/-6/0/-7/0/-8/0/-9/0/-9/1/,-4/0/-9/1/-4/1/,N,7.336016,66.619873,1,21,6
6,75.000000,-775.000000,1/-16/4/-10/N/N/,1/-16/0/-16/-1/-16/-1/-15/-1/-14/-1/-13/-1/-12/-1/-11/-1/-10/0/-10/1/-10/2/-10/2/-9/3/-9/4/-9/4/-10/,8,0.000000,9.249545,10,1,5.092416,6.294702,90.123734,N,1/-16/1/-16/1/-16/,N,17.741104,55.210518,0,24,10
6,75.000000,75.000000,-5/1/0/-1/N/N/,-5/1/-5/0/-4/0/-3/0/-2/0/-1/0/0/0/0/-1/,8,2.518480,21.545732,9,5,0.000000,5.329839,65.510307,1/0/0/0/-1/0/-2/0/-3/0/-4/0/-5/0/-5/1/,1/0/-5/1/1/1/,N,10.724512,30.940308,0,2989,9
